;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
199;-110.0;-57.0;-48.0;-73.0;;-72.0;-86.0;-81.0;;-85.0;-75.0;;1.0;3.1;00:02:14:646
200;-110.0;-56.0;-52.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:14:751
201;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:14:860
202;-57.0;-47.0;;-73.0;-77.0;-61.0;-75.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:14:966
203;;-56.0;-48.0;-64.0;-68.0;-72.0;-110.0;-70.0;-80.0;-85.0;;-86.0;1.0;3.1;00:02:15:074
204;-46.0;;-65.0;-74.0;-82.0;;;-74.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:15:179
205;-54.0;-47.0;-64.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:15:289
206;-57.0;-50.0;;-73.0;-77.0;;-75.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:15:390
207;;-56.0;-48.0;-63.0;-68.0;-72.0;-86.0;-70.0;-80.0;-81.0;-78.0;-86.0;1.0;3.1;00:02:15:495
208;-46.0;;-64.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:15:604
209;-57.0;-47.0;;;-77.0;-67.0;-110.0;;-75.0;-80.0;;-82.0;1.0;3.1;00:02:15:707
210;;-56.0;-51.0;;-68.0;-72.0;-86.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:15:923
211;-54.0;;-65.0;-74.0;;-67.0;-110.0;-75.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:16:029
212;-57.0;-47.0;;-73.0;-77.0;-60.0;-75.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:16:137
213;;-55.0;-48.0;-73.0;-68.0;-72.0;-85.0;-81.0;;-84.0;-75.0;;1.0;3.1;00:02:16:241
214;-46.0;-55.0;-54.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-78.0;-85.0;1.0;3.1;00:02:16:350
215;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-83.0;1.0;3.1;00:02:16:455
216;-57.0;-52.0;;-73.0;-77.0;;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:16:564
217;;-56.0;-48.0;-66.0;-68.0;-72.0;-110.0;-70.0;-80.0;-110.0;;-86.0;1.0;3.1;00:02:16:673
218;-46.0;;-65.0;-74.0;-81.0;-67.0;-110.0;-74.0;-80.0;;-80.0;-86.0;1.0;3.1;00:02:16:774
219;-54.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-110.0;;-82.0;1.0;3.1;00:02:16:876
220;-57.0;-52.0;;-73.0;-77.0;;-75.0;-81.0;-74.0;-110.0;-75.0;;1.0;3.1;00:02:16:983
221;;-56.0;-48.0;-65.0;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-85.0;1.0;3.1;00:02:17:087
222;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:17:193
223;-57.0;-47.0;;-73.0;-77.0;-73.0;-110.0;;-74.0;-80.0;;-82.0;1.0;3.1;00:02:17:303
224;-57.0;-52.0;-48.0;-73.0;;-72.0;-76.0;-80.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:17:411
225;;-56.0;-51.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:17:519
226;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:17:619
227;-57.0;-47.0;;-73.0;-76.0;-60.0;-76.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:17:726
228;;-55.0;-48.0;-73.0;;-72.0;-85.0;-80.0;;-84.0;-75.0;;1.0;3.1;00:02:17:829
229;-46.0;-55.0;-55.0;-74.0;-68.0;;-85.0;-70.0;-80.0;;-78.0;-85.0;1.0;3.1;00:02:17:936
230;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:18:037
231;-57.0;-47.0;;-73.0;-77.0;-60.0;-76.0;-80.0;-74.0;-86.0;-75.0;-82.0;1.0;3.1;00:02:18:140
232;;-56.0;-48.0;-65.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;;-86.0;1.0;3.1;00:02:18:248
233;-46.0;-55.0;-64.0;-74.0;-68.0;;-85.0;;-80.0;;-78.0;-86.0;1.0;3.1;00:02:18:353
234;-54.0;;-64.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:18:460
235;-57.0;-52.0;;-73.0;-77.0;;-75.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:18:570
236;-52.0;-56.0;-49.0;-60.0;-68.0;-72.0;-110.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:18:678
237;-46.0;;-64.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:18:787
238;-57.0;-47.0;;-73.0;-77.0;-73.0;-90.0;-81.0;-74.0;-80.0;;-82.0;1.0;3.1;00:02:18:894
239;-57.0;-52.0;-48.0;-73.0;;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:18:996
240;;-56.0;-55.0;;-68.0;-72.0;-110.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:19:103
241;-48.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:19:206
242;-57.0;-47.0;;-73.0;-79.0;-61.0;-90.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:19:310
243;-59.0;-55.0;-48.0;-73.0;;-72.0;-74.0;-80.0;;-84.0;-75.0;;1.0;3.1;00:02:19:411
244;;-55.0;-53.0;-110.0;-68.0;;-84.0;-70.0;-80.0;;-79.0;-85.0;1.0;3.1;00:02:19:513
245;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:19:615
246;-54.0;-47.0;;-73.0;-77.0;-60.0;-76.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:19:717
247;;-55.0;-48.0;-73.0;-68.0;-72.0;-110.0;-67.0;;-84.0;-75.0;;1.0;3.1;00:02:19:819
248;-40.0;-55.0;-55.0;-74.0;-68.0;;-85.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:19:921
249;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:20:028
250;-57.0;-47.0;;-73.0;-77.0;-61.0;-76.0;-81.0;-74.0;-86.0;-75.0;-82.0;1.0;3.1;00:02:20:129
251;;-55.0;-48.0;-110.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;;-86.0;1.0;3.1;00:02:20:232
252;-47.0;-55.0;-65.0;-74.0;-68.0;;;-74.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:20:342
253;-54.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:20:451
254;-57.0;-51.0;;-73.0;-77.0;;-75.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:20:557
255;;-56.0;-54.0;-67.0;-68.0;-72.0;-85.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:20:667
256;-46.0;;-65.0;-75.0;-70.0;-66.0;-110.0;-74.0;-75.0;-110.0;-78.0;;1.0;3.1;00:02:20:770
257;-59.0;-47.0;-52.0;;-78.0;-67.0;-110.0;;-74.0;-110.0;;-82.0;1.0;3.1;00:02:20:871
258;;-56.0;-53.0;;-68.0;-72.0;-110.0;-70.0;-80.0;;-78.0;-87.0;1.0;3.1;00:02:21:076
259;-46.0;;-64.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-110.0;-78.0;;1.0;3.1;00:02:21:180
260;-57.0;-47.0;;-73.0;-77.0;-61.0;-89.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:21:289
261;-59.0;-56.0;-48.0;-73.0;;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:21:392
262;;-56.0;-54.0;;-68.0;-72.0;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:21:497
263;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:21:601
264;-57.0;-47.0;;-73.0;-77.0;-61.0;-76.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:21:709
265;;-56.0;-48.0;-110.0;-68.0;-72.0;-86.0;-67.0;-80.0;-85.0;-75.0;;1.0;3.1;00:02:21:811
266;-46.0;-56.0;-53.0;-74.0;-68.0;;-85.0;-71.0;-81.0;;-78.0;-86.0;1.0;3.1;00:02:21:912
267;-54.0;;-65.0;-74.0;;-66.0;-110.0;-75.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:22:018
268;-57.0;-47.0;;-73.0;-77.0;-61.0;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:22:122
269;;-55.0;-48.0;-66.0;-68.0;-72.0;-86.0;-67.0;-80.0;-85.0;;-86.0;1.0;3.1;00:02:22:226
270;-47.0;-55.0;-65.0;-74.0;-68.0;;;-74.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:22:330
271;-54.0;;-65.0;;-77.0;-67.0;-110.0;-76.0;-75.0;-79.0;;-82.0;1.0;3.1;00:02:22:436
272;-57.0;-52.0;;-73.0;-77.0;;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:22:545
273;;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;-84.0;-79.0;-86.0;1.0;3.1;00:02:22:648
274;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-81.0;-79.0;-78.0;;1.0;3.1;00:02:22:755
275;-62.0;-47.0;;;-77.0;-66.0;-110.0;;-74.0;-80.0;;-82.0;1.0;3.1;00:02:22:862
276;-57.0;-52.0;;-73.0;;-72.0;-75.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:22:962
277;;-56.0;-54.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:23:063
278;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-79.0;-78.0;;1.0;3.1;00:02:23:172
279;-57.0;-47.0;;-73.0;-77.0;-60.0;-89.0;-81.0;-74.0;;-75.0;-83.0;1.0;3.1;00:02:23:278
280;-59.0;-55.0;-48.0;-73.0;;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:23:381
281;;-55.0;-54.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:23:482
282;-54.0;;-65.0;-74.0;;-68.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:23:588
283;-57.0;-47.0;;-73.0;-77.0;-60.0;-76.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:23:690
284;;-55.0;-48.0;-73.0;-68.0;-72.0;-85.0;-67.0;-80.0;-84.0;-75.0;;1.0;3.1;00:02:23:798
285;-46.0;-55.0;-64.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:23:906
286;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-79.0;;-82.0;1.0;3.1;00:02:24:009
287;-57.0;-52.0;;-73.0;-77.0;;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:24:111
288;;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;;-87.0;1.0;3.1;00:02:24:214
289;-46.0;;-65.0;-74.0;-68.0;;;-74.0;-80.0;;-78.0;-85.0;1.0;3.1;00:02:24:321
290;-54.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:24:427
291;-56.0;-52.0;;-73.0;-77.0;;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:24:536
292;;-55.0;-52.0;-64.0;-68.0;-72.0;-85.0;-69.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:24:641
293;-46.0;;-64.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:24:747
294;-54.0;-47.0;;;-77.0;-67.0;-110.0;;-74.0;-80.0;;-83.0;1.0;3.1;00:02:24:851
295;-57.0;-52.0;-48.0;-73.0;;-72.0;-75.0;-80.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:24:960
296;;-56.0;-53.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:25:066
297;-110.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-110.0;;-82.0;1.0;3.1;00:02:25:171
298;-57.0;-47.0;;-74.0;-77.0;-63.0;-110.0;-81.0;-74.0;;-76.0;-82.0;1.0;3.1;00:02:25:275
299;-110.0;-56.0;-52.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:25:484
300;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:25:585
301;-57.0;-47.0;;-74.0;-78.0;-61.0;-76.0;-81.0;-74.0;-110.0;-75.0;-82.0;1.0;3.1;00:02:25:691
302;;-55.0;-48.0;-65.0;-68.0;-72.0;-86.0;-67.0;-80.0;-84.0;;-87.0;1.0;3.1;00:02:25:797
303;-47.0;-55.0;-64.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-79.0;-85.0;1.0;3.1;00:02:25:898
304;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:26:000
305;-57.0;-47.0;;-74.0;-78.0;;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:26:105
306;;-56.0;-48.0;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;-85.0;;-86.0;1.0;3.1;00:02:26:205
307;-48.0;;-65.0;-74.0;-79.0;-67.0;-110.0;-74.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:26:314
308;-54.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-110.0;;-82.0;1.0;3.1;00:02:26:416
309;-54.0;-51.0;;-74.0;-77.0;;-75.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:26:521
310;;-55.0;-53.0;-64.0;-68.0;-72.0;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:26:629
311;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-76.0;-81.0;-80.0;-78.0;;1.0;3.1;00:02:26:729
312;-57.0;-47.0;;;-77.0;-67.0;-110.0;;-74.0;-80.0;;-82.0;1.0;3.1;00:02:26:838
313;-57.0;-52.0;;-73.0;;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:26:939
314;;-55.0;-55.0;;-68.0;-72.0;-86.0;-70.0;-80.0;-110.0;-80.0;-87.0;1.0;3.1;00:02:27:040
315;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-79.0;;1.0;3.1;00:02:27:141
316;-57.0;-47.0;;-74.0;-78.0;-60.0;-89.0;-81.0;-74.0;-80.0;;-82.0;1.0;3.1;00:02:27:245
317;-57.0;-52.0;-48.0;-74.0;;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:27:350
318;;-55.0;-55.0;;-69.0;-72.0;-85.0;-70.0;-79.0;;-79.0;-86.0;1.0;3.1;00:02:27:459
319;-54.0;;-65.0;-75.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:27:565
320;-57.0;-47.0;;-74.0;-78.0;-60.0;-75.0;-80.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:27:674
321;;-56.0;-48.0;-65.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;-75.0;;1.0;3.1;00:02:27:777
322;-110.0;-56.0;-53.0;-75.0;-68.0;;-85.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:27:881
323;-54.0;;-65.0;-75.0;;-67.0;-110.0;-74.0;-75.0;-79.0;;-82.0;1.0;3.1;00:02:27:983
324;-59.0;-52.0;;-74.0;-77.0;;-76.0;-80.0;-74.0;-110.0;-77.0;;1.0;3.1;00:02:28:093
325;;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-71.0;-79.0;-84.0;;-86.0;1.0;3.1;00:02:28:199
326;-47.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:28:305
327;-54.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:28:407
328;-57.0;-52.0;;-74.0;-78.0;;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:28:515
329;;-56.0;-54.0;-110.0;-68.0;-72.0;-85.0;-70.0;-79.0;;-78.0;-87.0;1.0;3.1;00:02:28:618
330;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-79.0;-78.0;;1.0;3.1;00:02:28:720
331;-57.0;-47.0;;-110.0;-78.0;-73.0;-110.0;;-74.0;-80.0;;-82.0;1.0;3.1;00:02:28:828
332;-57.0;-52.0;-48.0;-74.0;;-72.0;-76.0;-80.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:28:934
333;;-56.0;-55.0;;-69.0;-72.0;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:29:035
334;-46.0;;-65.0;-75.0;-70.0;-67.0;-110.0;-74.0;-75.0;-110.0;-76.0;-83.0;1.0;3.1;00:02:29:141
335;-57.0;-47.0;;-74.0;-78.0;-61.0;-90.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:29:250
336;-59.0;-55.0;-48.0;-74.0;;-72.0;-85.0;-81.0;;-84.0;-75.0;;1.0;3.1;00:02:29:354
337;;-56.0;-55.0;-74.0;-69.0;;-86.0;-70.0;-79.0;;-78.0;-86.0;1.0;3.1;00:02:29:457
338;-54.0;;-65.0;-75.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:29:564
339;-54.0;-47.0;;-74.0;-78.0;-63.0;-75.0;-81.0;-74.0;-110.0;-75.0;-86.0;1.0;3.1;00:02:29:671
340;;-55.0;-48.0;-63.0;-68.0;-72.0;-85.0;-67.0;-80.0;-110.0;;-86.0;1.0;3.1;00:02:29:772
341;-46.0;-56.0;-64.0;-75.0;-68.0;;-110.0;;-79.0;;-79.0;-85.0;1.0;3.1;00:02:29:880
342;-54.0;;-65.0;-74.0;;-67.0;-110.0;-76.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:29:981
343;-57.0;-52.0;;-73.0;-78.0;;-76.0;-81.0;-74.0;-110.0;-77.0;;1.0;3.1;00:02:30:089
344;;-55.0;-48.0;-68.0;-68.0;-72.0;-85.0;-70.0;-80.0;-84.0;-79.0;-86.0;1.0;3.1;00:02:30:198
345;-46.0;;-65.0;-110.0;-70.0;-67.0;-110.0;-74.0;-80.0;-80.0;-78.0;;1.0;3.1;00:02:30:302
346;-56.0;-47.0;-52.0;;-78.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:30:406
347;-57.0;-53.0;;-73.0;;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:30:514
348;;-55.0;-53.0;;-68.0;-72.0;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:30:617
349;-47.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:30:721
350;-56.0;-47.0;;-73.0;-77.0;-61.0;-90.0;-81.0;-74.0;-80.0;;-82.0;1.0;3.1;00:02:30:823
351;-59.0;-55.0;-48.0;-73.0;;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:30:932
352;;-55.0;-53.0;;-68.0;-72.0;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:31:037
353;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:31:139
354;-57.0;-47.0;;-74.0;-78.0;-61.0;-75.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:31:241
355;;-55.0;-48.0;-73.0;-68.0;-72.0;-86.0;-67.0;-80.0;-85.0;-75.0;;1.0;3.1;00:02:31:348
356;-46.0;-55.0;-52.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:31:456
357;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-79.0;;-82.0;1.0;3.1;00:02:31:563
358;-57.0;-52.0;;-74.0;-77.0;;-75.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:31:668
359;;-56.0;-49.0;-66.0;-68.0;-72.0;-86.0;-70.0;-80.0;-85.0;;-87.0;1.0;3.1;00:02:31:769
360;-46.0;;-65.0;-74.0;-80.0;-67.0;-110.0;-74.0;-81.0;;-79.0;-86.0;1.0;3.1;00:02:31:877
361;-56.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:31:983
362;-59.0;-52.0;;-73.0;-77.0;;-75.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:32:090
363;;-55.0;-53.0;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:32:195
364;-46.0;;-64.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-79.0;;1.0;3.1;00:02:32:305
365;-57.0;-47.0;;-74.0;-77.0;-73.0;-90.0;-81.0;-74.0;-79.0;;-83.0;1.0;3.1;00:02:32:409
366;-57.0;-52.0;-48.0;-73.0;;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:32:515
367;;-56.0;-55.0;;-68.0;-72.0;-86.0;-70.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:32:617
368;-46.0;;-64.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-76.0;-82.0;1.0;3.1;00:02:32:720
369;-57.0;-47.0;;-73.0;-77.0;-61.0;-110.0;-82.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:32:828
370;;-56.0;-48.0;-74.0;;-71.0;-110.0;-67.0;;-85.0;-75.0;;1.0;3.1;00:02:32:936
371;-46.0;-56.0;-53.0;-74.0;-68.0;;-86.0;-70.0;-80.0;;-78.0;-87.0;1.0;3.1;00:02:33:044
372;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-83.0;1.0;3.1;00:02:33:149
373;-58.0;-52.0;;-73.0;-77.0;;-76.0;-81.0;-74.0;-110.0;-75.0;;1.0;3.1;00:02:33:258
374;;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;-110.0;;-86.0;1.0;3.1;00:02:33:362
375;-40.0;;-65.0;-74.0;-80.0;-67.0;-110.0;-74.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:33:469
376;-54.0;-47.0;-65.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-110.0;;-82.0;1.0;3.1;00:02:33:571
377;-57.0;-52.0;;-74.0;-77.0;;-76.0;-81.0;-74.0;-110.0;-76.0;;1.0;3.1;00:02:33:672
378;;-55.0;-48.0;-66.0;-68.0;-72.0;-86.0;-70.0;-80.0;-110.0;-79.0;-86.0;1.0;3.1;00:02:33:776
379;-46.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-81.0;-80.0;-79.0;;1.0;3.1;00:02:33:882
380;-57.0;-47.0;-52.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-79.0;;-82.0;1.0;3.1;00:02:33:985
381;-57.0;-52.0;;-73.0;;-72.0;-75.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:34:093
382;;-55.0;-51.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:34:201
383;-45.0;;-65.0;-74.0;-70.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:34:302
384;-57.0;-47.0;;-73.0;-77.0;-60.0;-90.0;-80.0;-74.0;-110.0;-75.0;-82.0;1.0;3.1;00:02:34:410
385;-59.0;-55.0;-48.0;-73.0;;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;;1.0;3.1;00:02:34:513
386;;-56.0;-54.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:34:614
387;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-80.0;;-83.0;1.0;3.1;00:02:34:723
388;-57.0;-47.0;;-73.0;-77.0;-61.0;-76.0;-81.0;-74.0;;-75.0;-82.0;1.0;3.1;00:02:34:825
389;;-55.0;-48.0;-61.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;-75.0;;1.0;3.1;00:02:34:933
390;-46.0;-55.0;-65.0;-74.0;-68.0;;-84.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:35:036
391;-54.0;;-65.0;-74.0;;-67.0;-110.0;-74.0;-75.0;-79.0;;-83.0;1.0;3.1;00:02:35:142
392;-56.0;-52.0;;-73.0;-77.0;;-75.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:35:251
393;;-55.0;-48.0;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;-85.0;;-85.0;1.0;3.1;00:02:35:354
394;-46.0;;-65.0;-75.0;-69.0;-67.0;-110.0;-74.0;-80.0;;-79.0;-86.0;1.0;3.1;00:02:35:464
395;-57.0;-47.0;-52.0;;-77.0;-67.0;-110.0;-74.0;-75.0;-80.0;;-82.0;1.0;3.1;00:02:35:572
396;-57.0;-52.0;;-73.0;-77.0;;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:35:676
397;;-55.0;-52.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-85.0;1.0;3.1;00:02:35:780
398;-46.0;;-65.0;-76.0;-69.0;-67.0;-110.0;-74.0;-75.0;-80.0;-78.0;;1.0;3.1;00:02:35:882
399;-57.0;-47.0;;-74.0;-78.0;-72.0;-90.0;-81.0;-74.0;-79.0;;-82.0;1.0;3.1;00:02:35:988
400;-57.0;-50.0;-48.0;-73.0;;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;;1.0;3.1;00:02:36:094
401;;-56.0;-51.0;;-68.0;-72.0;-85.0;-70.0;-80.0;;-78.0;-86.0;1.0;3.1;00:02:36:198
